property_id,formatted_address,zip_code,style,beds,full_baths,half_baths,sqft,list_price,sold_price,age
8584276258,"2517 W 114th St, Chicago, IL, 60655",60655,SINGLE_FAMILY,3,1,1,1390,329900,350000,81
9049626207,"2609 W Carmen Ave, Chicago, IL, 60625",60625,SINGLE_FAMILY,5,3,1,3900,1445000,1445000,0
9959056375,"1632 N Orchard St Apt 101S, Chicago, IL, 60614",60614,CONDOS,4,2,1,2635,1499000,1499000,6
7689104236,"3708 N Greenview Ave, Chicago, IL, 60613",60613,SINGLE_FAMILY,5,4,1,5200,1990000,1950000,20
8142669949,"4421 N Kilbourn Ave, Chicago, IL, 60630",60630,SINGLE_FAMILY,4,1,2,1200,349900,350000,101
7515894916,"5011 S Dorchester Ave Apt 3S, Chicago, IL, 60615",60615,CONDOS,3,1,1,1800,439000,422250,95
9968159196,"10731 S Troy St, Chicago, IL, 60655",60655,SINGLE_FAMILY,5,3,1,3024,819000,800000,5
7985982924,"10239 S Sangamon St, Chicago, IL, 60643",60643,SINGLE_FAMILY,5,2,1,1550,253000,260000,98
9887302543,"209 E Lake Shore Dr Unit 15W, Chicago, IL, 60611",60611,SINGLE_FAMILY,5,4,1,5500,1750000,1500000,100
7658122696,"1307 S Wabash Ave Apt 510, Chicago, IL, 60605",60605,CONDOS,2,1,1,1250,385000,420000,96
7501628023,"5433 S Carpenter St, Chicago, IL, 60609",60609,SINGLE_FAMILY,5,1,1,2502,199999,210000,117
8769394903,"3700 N Lake Shore Dr Apt 113, Chicago, IL, 60613",60613,CONDOS,2,2,1,1600,565000,590000,45
8095343057,"8350 S Muskegon Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,6,2,1,1500,140000,148000,120
9221865134,"5555 N Sheridan Rd Apt 1811, Chicago, IL, 60640",60640,SINGLE_FAMILY,2,2,1,1800,415000,375000,96
7162930740,"4565 N Potawatomie Ave, Chicago, IL, 60656",60656,SINGLE_FAMILY,4,3,1,3015,799000,779000,58
9240266642,"2020 N Howe St Apt 3S, Chicago, IL, 60614",60614,CONDOS,4,2,1,2700,1940000,2005000,7
8311880927,"1733 N Drake Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,4,2,1,2150,785000,800000,6
7204452216,"1450 N Talman Ave, Chicago, IL, 60622",60622,MULTI_FAMILY,5,2,1,2500,879900,870000,22
7752216968,"1449 S Prairie Ave, Chicago, IL, 60605",60605,TOWNHOMES,4,2,1,3645,1300000,1295000,27
8262551857,"924 S Oakley Blvd, Chicago, IL, 60612",60612,SINGLE_FAMILY,4,1,1,1335,299900,285000,147
7036214890,"448 E 89th St, Chicago, IL, 60619",60619,SINGLE_FAMILY,3,2,1,1631,259900,250000,95
7385845185,"10257 S Yates Blvd, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,2,2,2376,244500,250000,59
7795955140,"843 N Drake Ave, Chicago, IL, 60651",60651,SINGLE_FAMILY,3,2,1,1800,430000,410000,129
8480662600,"6526 N Ponchartrain Blvd, Chicago, IL, 60646",60646,SINGLE_FAMILY,2,1,1,2168,495000,505000,82
8374710452,"6508 W Foster Ave, Chicago, IL, 60656",60656,SINGLE_FAMILY,3,2,1,1548,334900,365000,80
7300552369,"6117 S Paulina St, Chicago, IL, 60636",60636,SINGLE_FAMILY,3,1,1,924,57000,62500,118
9907906465,"537 W Grant Pl, Chicago, IL, 60614",60614,SINGLE_FAMILY,5,5,1,5500,3500000,3400000,0
8566656987,"10641 S Avenue F, Chicago, IL, 60617",60617,SINGLE_FAMILY,5,3,1,2224,239900,213000,103
7643126287,"7236 W Everell Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,3,2,1,1300,415000,450000,97
7089873810,"3005 N Honore St, Chicago, IL, 60657",60657,SINGLE_FAMILY,4,4,2,4000,1295000,1500000,16
7888958946,"364 W Huron St Unit A, Chicago, IL, 60654",60654,CONDOS,3,2,1,2100,815000,815000,27
7904165287,"901 S Plymouth Ct Apt 104, Chicago, IL, 60605",60605,CONDOS,2,1,1,1013,325000,320000,46
9609836116,"3515 S Parnell Ave Apt E, Chicago, IL, 60609",60609,TOWNHOMES,4,3,1,2130,535000,528000,7
8399562066,"4115 W Dickens Ave, Chicago, IL, 60639",60639,SINGLE_FAMILY,3,2,1,1460,374000,374000,125
7898395699,"3116 W Douglas Blvd, Chicago, IL, 60623",60623,MULTI_FAMILY,12,3,3,4860,539000,557500,108
9582460721,"435 N Michigan Ave Unit 1008, Chicago, IL, 60611",60611,CONDOS,3,3,1,3113,2475000,2350000,4
8177090013,"2707 N Mont Clare Ave, Chicago, IL, 60707",60707,SINGLE_FAMILY,4,2,1,1523,360000,399000,102
8499154548,"7101 S Carpenter St, Chicago, IL, 60621",60621,SINGLE_FAMILY,2,2,1,1007,115000,125000,53
7534236484,"232 E Walton Pl Unit 10E, Chicago, IL, 60611",60611,SINGLE_FAMILY,4,3,1,3600,899000,767000,102
7792856992,"5024 W Van Buren St Apt D, Chicago, IL, 60644",60644,TOWNHOMES,2,1,1,1058,165000,135000,72
7621025657,"4516 W Berteau Ave, Chicago, IL, 60641",60641,SINGLE_FAMILY,3,3,1,2800,699000,690000,29
7358247508,"3124 N Sacramento Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,3,2,2,2400,850000,840000,13
8178793762,"8641 S Kingston Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,1,1,1422,42400,42400,74
9040441105,"6208 S Ellis Ave, Chicago, IL, 60637",60637,SINGLE_FAMILY,5,3,1,4500,997000,997000,1
7452793344,"711 W Gordon Ter Apt 524, Chicago, IL, 60613",60613,CONDOS,2,1,1,1100,315000,314000,46
9645980204,"21 N May St Apt 1003, Chicago, IL, 60607",60607,CONDOS,3,3,1,3395,2999000,2900000,1
7485997849,"2659 N Dayton St, Chicago, IL, 60614",60614,SINGLE_FAMILY,6,5,1,5000,2890000,2775000,6
8552003952,"8116 S Fairfield Ave, Chicago, IL, 60652",60652,SINGLE_FAMILY,3,3,1,1776,285000,270000,83
7296609883,"4340 N Lawndale Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,5,3,1,4000,799000,843000,17
8669732811,"4500 W Thorndale Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,3,2,1,1726,550000,560000,85
8394663107,"10849 S Christiana Ave, Chicago, IL, 60655",60655,SINGLE_FAMILY,3,1,1,1104,319000,320000,57
8504133112,"130 N Garland Ct Apt 1005, Chicago, IL, 60602",60602,CONDOS,2,2,1,1621,850000,810000,20
8620224074,"2128 W Ohio St, Chicago, IL, 60612",60612,SINGLE_FAMILY,4,3,1,3502,1399000,1470000,11
7260014728,"4444 N Mason Ave, Chicago, IL, 60630",60630,SINGLE_FAMILY,4,1,1,1315,424900,431900,104
7119118313,"733 E 90th St, Chicago, IL, 60619",60619,SINGLE_FAMILY,3,1,1,1246,159900,160000,62
8708119114,"111 S Peoria St Unit 404, Chicago, IL, 60607",60607,CONDOS,4,3,1,2488,1725000,1640000,7
8368134495,"1333 N Bell Ave, Chicago, IL, 60622",60622,SINGLE_FAMILY,3,2,1,2500,1150000,1172000,28
7275452794,"834 W 71st St, Chicago, IL, 60621",60621,SINGLE_FAMILY,4,3,1,1700,306000,295000,127
8199909030,"7553 S Paxton Ave, Chicago, IL, 60649",60649,SINGLE_FAMILY,3,1,1,1160,135200,140000,60
9059333413,"2753 N Hampden Ct Apt 4A, Chicago, IL, 60614",60614,CONDOS,4,4,1,2900,1775000,1775000,6
8011299278,"2914 N Spaulding Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,4,3,1,3300,1150000,1262000,5
8414652173,"230 W Division St Apt 608, Chicago, IL, 60610",60610,CONDOS,2,1,1,1050,397400,395000,21
8400162079,"2062 N Bingham St, Chicago, IL, 60647",60647,SINGLE_FAMILY,3,3,1,3175,1275000,1245000,7
7980763706,"3315 N Lakewood Ave, Chicago, IL, 60657",60657,SINGLE_FAMILY,5,4,1,5350,2350000,2700000,18
8007189874,"3242 N Kostner Ave, Chicago, IL, 60641",60641,SINGLE_FAMILY,3,3,1,3600,950000,950000,0
8413114578,"215 W Concord Ln, Chicago, IL, 60614",60614,TOWNHOMES,4,2,1,2747,1249000,1150000,46
8651255291,"3913 N Kedvale Ave Unit A, Chicago, IL, 60641",60641,CONDOS,3,2,1,2800,495000,515000,29
9502799961,"1550 N Clark St Apt 703, Chicago, IL, 60610",60610,CONDOS,3,3,1,3809,2599000,2500000,5
7594645222,"Chicago, IL, 60626",60626,SINGLE_FAMILY,3,1,1,1450,459900,460000,111
7840411943,"1412 S Prairie Ave, Chicago, IL, 60605",60605,TOWNHOMES,4,2,2,3100,1300000,1350000,30
7536251994,"451 E Grand Ave Apt 4704, Chicago, IL, 60611",60611,CONDOS,2,2,1,1737,1550000,1392500,6
7631634893,"1301 N Dearborn Pkwy Unit 1306, Chicago, IL, 60610",60610,CONDOS,3,2,1,2240,1249000,1150000,28
8747446853,"3727 N Paulina St, Chicago, IL, 60613",60613,SINGLE_FAMILY,3,3,1,1878,1300000,1400000,129
9203855362,"2120 N Lincoln Park W Unit 5-6, Chicago, IL, 60614",60614,CONDOS,5,4,1,6031,4995000,4822571,25
8782452872,"1860 N Fremont St, Chicago, IL, 60614",60614,SINGLE_FAMILY,7,4,1,4558,2500000,2625000,139
8535055284,"100 E Huron St Apt 3601, Chicago, IL, 60611",60611,CONDOS,2,2,1,2100,675000,610000,34
7764493786,"4 E Elm St Unit 20S, Chicago, IL, 60611",60611,CONDOS,3,3,1,4400,5170000,5170000,9
7270421431,"5414 S Greenwood Ave Unit 4, Chicago, IL, 60615",60615,TOWNHOMES,3,2,1,2400,720000,710000,26
8245416524,"1245 W Wellington Ave, Chicago, IL, 60657",60657,SINGLE_FAMILY,6,4,1,5009,1450000,1650000,25
8166103346,"10537 S Longwood Dr, Chicago, IL, 60643",60643,SINGLE_FAMILY,5,3,1,3349,725000,725000,97
8039141429,"2056 N Seminary Ave, Chicago, IL, 60614",60614,SINGLE_FAMILY,4,3,1,4492,2700000,2753000,133
8902299132,"4353 S Indiana Ave Apt 3, Chicago, IL, 60653",60653,CONDOS,3,2,1,2400,379000,379000,116
7096449368,"6124 N Washtenaw Ave, Chicago, IL, 60659",60659,MULTI_FAMILY,9,6,1,6000,675000,675000,97
7430277681,"224 W Saint Paul Ave Apt 1, Chicago, IL, 60614",60614,CONDOS,3,2,1,2200,769000,710000,135
8044412956,"159 E Walton Pl Apt 8E, Chicago, IL, 60611",60611,CONDOS,2,2,1,1848,899000,900000,96
8308047061,"3028 N Kostner Ave, Chicago, IL, 60641",60641,SINGLE_FAMILY,2,1,1,1038,439999,415000,98
8766388102,"6043 N Kilbourn Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,4,4,2,4500,2400000,2240000,0
8634394272,"2642 N Wayne Ave, Chicago, IL, 60614",60614,SINGLE_FAMILY,6,4,1,5400,2495000,2390000,18
